url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,log_price,land_building_ratio,total_room,price_per_m2,PredictedPrice,harga_norm,luas_norm,umur_norm,room_norm,FuzzyScore,Kategori,TOPSIS_Score,Ranking
https://www.rumah123.com/properti/bekasi/hos11360272/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,2990000000.0,"Rumah cantik Sumarecon Bekasi
Lingkungan asri, tenang & nyaman","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Jalur Telepon, Taman,  Taman",rumah,hos11360272,4.0,4.0,239.0,272.0,0.0,shm - sertifikat hak milik,4400 mah,0.0,1.0,2.0,5.0,2017.0,bagus,,0.0,unfurnished,21.818539224683455,0.8786764705882353,8.0,10992647.05882353,2970280998.822592,70.0,57.0,3.289473684210526,6.0,21.2002487562189,Tidak Layak,0.18961064470885258,575
https://www.rumah123.com/properti/bekasi/hos10680347/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25,1270000000.0,"Rumah Kekinian, Magenta Summarecon Bekasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,Taman,rumah,hos10680347,3.0,2.0,55.0,69.0,1.0,hgb - hak guna bangunan,2200 mah,0.0,0.0,2.0,1.0,,bagus,,0.0,unfurnished,20.962282738204312,0.7971014492753623,5.0,18405797.101449274,1239566668.5762064,41.0,18.0,0.6578947368421052,3.0,21.74516908212559,Tidak Layak,0.18777328067937793,1971
https://www.rumah123.com/properti/bekasi/hos10685867/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,1950000000.0,Rumah Cantik 2 Lantai Cluster Bluebell Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jogging Track,  Kolam Renang, Masjid,  Taman, Jalur Telepon,  Keamanan",rumah,hos10685867,3.0,3.0,119.0,131.0,1.0,hgb - hak guna bangunan,2200 mah,1.0,1.0,2.0,1.0,,bagus,,1.0,unfurnished,21.391095210034887,0.9083969465648855,6.0,14885496.183206107,1995323372.9959624,59.0,38.0,0.6578947368421052,4.0,22.592592592592588,Tidak Layak,0.1887486409126357,1026
https://www.rumah123.com/properti/bekasi/hos10927790/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,3300000000.0,Rumah Mewah 2Lantai L10x18 C di Cluster VERNONIA Summarecon Bekasi..,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jalur Telepon,  Jogging Track, Track Lari,  Kolam Renang, Kolam Renang,  Taman, Taman, CCTV, Jalur Telepon,  Keamanan",rumah,hos10927790,3.0,3.0,180.0,174.0,0.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,6.0,2016.0,bagus sekali,utara,2.0,unfurnished,21.917188305721876,1.0344827586206897,6.0,18965517.24137931,2964142975.9588027,70.0,46.0,3.9473684210526314,4.0,20.67307692307692,Tidak Layak,0.1892290641670508,746
https://www.rumah123.com/properti/bekasi/hos10785530/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,4500000000.0,"Rumah Hoek di Cluster Maple Summarecon Bekasi, Bekasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jogging Track,  Kolam Renang, Taman, Jalur Telepon,  Keamanan",rumah,hos10785530,4.0,3.0,328.0,196.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,9.0,2013.0,bagus,utara,1.0,unfurnished,22.227343233944907,1.6734693877551021,7.0,22959183.673469387,4208771133.925727,79.0,50.0,5.921052631578947,5.0,19.444444444444443,Tidak Layak,0.18734539633153277,2391
https://www.rumah123.com/properti/bekasi/hos11177142/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,2700000000.0,"Rumah Siap Huni di Cluster Acasia, Summarecon Bekasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Jalur Telepon, Taman,  Keamanan,  Kolam Renang",rumah,hos11177142,3.0,3.0,136.0,200.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,9.0,2013.0,bagus,selatan,1.0,semi furnished,21.716517610327063,0.68,6.0,13500000.0,2626001067.477328,67.0,50.0,5.921052631578947,4.0,21.4705882352941,Tidak Layak,0.18881064931669228,979
https://www.rumah123.com/properti/bekasi/hos10720117/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,2350000000.0,Rumah di Cluster Maple Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Keamanan, Kolam Renang",rumah,hos10720117,2.0,2.0,144.0,144.0,1.0,hgb - hak guna bangunan,4400 mah,0.0,0.0,2.0,1.0,,bagus,utara,1.0,unfurnished,21.57768116552801,1.0,4.0,16319444.444444444,1993055414.726176,59.0,41.0,0.6578947368421052,2.0,21.74516908212559,Tidak Layak,0.18792287549030212,1805
https://www.rumah123.com/properti/bekasi/hos10753439/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,4500000000.0,Rumah Cluster Lotus Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Keamanan, Kolam Renang",rumah,hos10753439,4.0,4.0,216.0,250.0,2.0,hgb - hak guna bangunan,3500 mah,1.0,1.0,2.0,1.0,,bagus,selatan,1.0,unfurnished,22.227343233944907,0.864,8.0,18000000.0,3514543611.3369627,74.0,55.0,0.6578947368421052,6.0,20.67307692307692,Tidak Layak,0.18949105869474006,618
https://www.rumah123.com/properti/bekasi/hos11127849/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,2900000000.0,Rumah Cluster Palm Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,Kitchen Set,rumah,hos11127849,,3.0,200.0,152.0,2.0,shm - sertifikat hak milik,4400 mah,3.0,1.0,2.0,1.0,,bagus,selatan,0.0,semi furnished,21.787976574283668,1.3157894736842106,3.0,19078947.36842105,2735485394.8214607,67.0,43.0,0.6578947368421052,1.0,21.4705882352941,Tidak Layak,0.1854546883087141,2875
https://www.rumah123.com/properti/bekasi/hos11169103/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,2700000000.0,Rumah Cluster Acacia Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Keamanan 24 jam, Kolam Renang",rumah,hos11169103,3.0,3.0,136.0,200.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,1.0,,bagus,selatan,1.0,semi furnished,21.716517610327063,0.68,6.0,13500000.0,2596524367.7562637,66.0,50.0,0.6578947368421052,4.0,21.74516908212559,Tidak Layak,0.18885014742101616,956
https://www.rumah123.com/properti/bekasi/hos10441241/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,2550000000.0,Rumah Cluster Magnolia Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Keamanan, Kolam Renang",rumah,hos10441241,3.0,2.0,144.0,186.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,0.0,2.0,1.0,,bagus,selatan,0.0,unfurnished,21.659359196508902,0.7741935483870968,5.0,13709677.41935484,2277023143.494857,62.0,49.0,0.6578947368421052,3.0,22.592592592592588,Tidak Layak,0.18778675655566543,1959
https://www.rumah123.com/properti/bekasi/hos11322477/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,952000000.0,Rumah Baru Cluster Regia Perumahan Summarecon Crown Gading Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Wastafel, CCTV",rumah,hos11322477,2.0,2.0,55.0,50.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,1.0,,baru,selatan,0.0,unfurnished,20.67407559380606,1.1,4.0,19040000.0,949490277.5595901,30.0,8.0,0.6578947368421052,2.0,20.67307692307692,Tidak Layak,0.18735029422685917,2385
https://www.rumah123.com/properti/bekasi/hos11062997/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,1800000000.0,"Rumah Murah Siap Huni Di Cluster Palm, Summarecon Bekasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Ac,  Jogging Track,  Kolam Renang,  Taman,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11062997,2.0,1.0,119.0,82.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,9.0,2013.0,bagus sekali,,1.0,semi furnished,21.311052502404085,1.451219512195122,3.0,21951219.51219512,1542827160.3975048,50.0,24.0,5.921052631578947,1.0,19.444444444444443,Tidak Layak,0.1874940774321925,2252
https://www.rumah123.com/properti/bekasi/hos9769480/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,2350000000.0,MURAH RUMAH 2 LANTAI CLUSTER LOTUS 8X18 PREMIUM SUMMARECON BEKASI,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jogging Track,  Kolam Renang, Taman, Jalur Telepon,  Keamanan",rumah,hos9769480,3.0,3.0,144.0,149.0,1.0,hgb - hak guna bangunan,2200 mah,1.0,1.0,2.0,8.0,2014.0,bagus,utara,1.0,unfurnished,21.57768116552801,0.9664429530201343,6.0,15771812.080536913,2311553077.108069,62.0,42.0,5.263157894736842,4.0,22.592592592592588,Tidak Layak,0.1885493898359728,1178
https://www.rumah123.com/properti/bekasi/hos11028360/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,2500000000.0,Rumah 2 Lantai Magnolia Residence 8x18 Renov Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jalur Telepon,  Kolam Renang,  Taman, Jogging Track, Keamanan",rumah,hos11028360,3.0,3.0,144.0,200.0,1.0,,2200 mah,0.0,0.0,2.0,8.0,2014.0,sudah renovasi,selatan,1.0,unfurnished,21.639556569220566,0.72,6.0,12500000.0,1890885924.0636284,57.0,50.0,5.263157894736842,4.0,21.2002487562189,Tidak Layak,0.1897944306233109,524
https://www.rumah123.com/properti/bekasi/hos11076279/#qid~a66a9a0c-074f-4353-9af4-c1172246995f,2700000000.0,Rumah Adem Pojok Bluebell 7x17 Premium Hoek Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground, Jalur Telepon, Lapangan Basket",rumah,hos11076279,3.0,3.0,193.0,136.0,1.0,hgb - hak guna bangunan,3500 mah,1.0,1.0,3.0,7.0,2015.0,bagus,utara,1.0,unfurnished,21.716517610327063,1.4191176470588236,6.0,19852941.17647059,2655437627.0061502,67.0,40.0,4.605263157894736,4.0,22.023809523809522,Tidak Layak,0.18792600357341782,1799
https://www.rumah123.com/properti/bekasi/hos11367131/#qid~92ba0f74-8d24-4443-ba21-ef0fc8b60b12,5360000000.0,Summarecon crown gading cluster jasmia,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran,  Jogging Track, Tempat Gym,  Track Lari,  Kolam Renang,  Taman, Taman,  Masjid,  Kolam Ikan, Jalur Telepon,  Keamanan, Lapangan Basket",rumah,hos11367131,5.0,4.0,192.0,370.0,2.0,hgb - hak guna bangunan,3500 mah,1.0,1.0,2.0,1.0,,baru,timur,0.0,unfurnished,22.40222981221569,0.518918918918919,9.0,14486486.486486487,4539243276.404958,81.0,63.0,0.6578947368421052,7.0,22.592592592592588,Tidak Layak,0.1900264328559584,447
https://www.rumah123.com/properti/bekasi/hos11366509/#qid~5f97c480-2a30-4cc1-8865-e71370e39945,952000000.0,Summarecon crown gading cluster Regia,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Track Lari,  Kolam Renang, Masjid,  Taman, Kolam Renang, Jogging Track,  Keamanan",rumah,hos11366509,2.0,2.0,55.0,50.0,1.0,hgb - hak guna bangunan,2200 mah,1.0,1.0,2.0,1.0,,baru,selatan,0.0,unfurnished,20.67407559380606,1.1,4.0,19040000.0,1094170130.4607089,36.0,8.0,0.6578947368421052,2.0,22.306338028169037,Tidak Layak,0.18715800785951422,2518
https://www.rumah123.com/properti/bekasi/hos11294718/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,2250000000.0,"Rumah di Cluster bluebell summarecon bekasi, Summarecon Bekasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Playground, Jogging Track, Keamanan",rumah,hos11294718,4.0,3.0,119.0,150.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,1.0,,bagus,,0.0,unfurnished,21.534196053607186,0.7933333333333333,7.0,15000000.0,2023191976.2624714,59.0,42.0,0.6578947368421052,5.0,21.74516908212559,Tidak Layak,0.18871952142319648,1043
https://www.rumah123.com/properti/bekasi/hos11294624/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,2250000000.0,"Jual Rumah 2 Lantai Cluster Bluebell 7x17 Terawat, Summarecon","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon",rumah,hos11294624,3.0,2.0,119.0,150.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,6.0,2016.0,bagus,utara,1.0,semi furnished,21.534196053607186,0.7933333333333333,5.0,15000000.0,2044899630.4096339,60.0,42.0,3.9473684210526314,3.0,22.023809523809522,Tidak Layak,0.18855820448200852,1170
https://www.rumah123.com/properti/bekasi/hos11290011/#qid~d9d1e4a0-1e08-42a1-922b-990a3f0b89de,2450000000.0,Rumah Bagus di  Cluster Palm Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan",rumah,hos11290011,3.0,3.0,144.0,150.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,1.0,1.0,1.0,6.0,2016.0,bagus,selatan,0.0,unfurnished,21.61935386191121,0.96,6.0,16333333.333333334,2342291731.3665285,63.0,42.0,3.9473684210526314,4.0,22.592592592592588,Tidak Layak,0.1875874363397915,2159
https://www.rumah123.com/properti/bekasi/hos11222131/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2,125000000.0,Rumah mewah Sertategis di Jatiasih Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,Taman,rumah,hos11222131,3.0,1.0,110.0,110.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,0.0,unfurnished,18.643824303266577,1.0,4.0,1136363.6363636365,244044961.03246978,1.0,33.0,0.0,2.0,25.41526610644259,Tidak Layak,0.18923266948823786,743
https://www.rumah123.com/properti/bekasi/hos11220899/#qid~20ac432b-8f9e-4292-b32e-64ce30895fc6,1980000000.0,Rumah Siap Huni di Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran,  Jogging Track,  Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman,  Playground, Lapangan Voli, AC,  Keamanan, Lapangan Basket",rumah,hos11220899,2.0,2.0,119.0,98.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,0.0,2.0,2.0,2020.0,bagus,utara,1.0,semi furnished,21.406362682157905,1.2142857142857142,4.0,20204081.63265306,1801352471.6768165,55.0,30.0,1.3157894736842104,2.0,20.67307692307692,Tidak Layak,0.18763555769674334,2113
https://www.rumah123.com/properti/bekasi/hos11219104/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Track Lari,  One Gate System, Taman,  Playground, CCTV",rumah,hos11219104,3.0,3.0,78.0,83.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,0.0,unfurnished,20.454078348439694,0.9397590361445783,6.0,9204819.277108435,749779561.5062789,19.0,24.0,0.0,4.0,19.444444444444443,Tidak Layak,0.1889267653130083,910
https://www.rumah123.com/properti/bekasi/hos11215618/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,2000000000.0,Rumah perumnas 1 dkt summaren bekasi bebas banjir,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,Jalur Telepon,rumah,hos11215618,,,164.0,155.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,12.0,2010.0,bagus,,0.0,semi furnished,21.416413018006356,1.0580645161290323,0.0,12903225.806451613,1783349550.9913292,55.0,43.0,7.894736842105263,0.0,21.2002487562189,Tidak Layak,0.18584241713263913,2836
https://www.rumah123.com/properti/bekasi/hos11149218/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",rumah,hos11149218,3.0,3.0,78.0,83.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,0.0,unfurnished,20.454078348439694,0.9397590361445783,6.0,9204819.277108435,749779561.5062789,19.0,24.0,0.0,4.0,19.444444444444443,Tidak Layak,0.1889267653130083,910
https://www.rumah123.com/properti/bekasi/hos11146776/#qid~a49831f0-c7fc-47cc-b0c4-db46af7941f9,2350000000.0,Rumah Bagus Cantik Furnished di Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Kitchen Set, AC",rumah,hos11146776,3.0,2.0,119.0,140.0,1.0,"lainnya (ppjb,girik,adat,dll)",lainnya mah,0.0,0.0,2.0,1.0,,bagus,,0.0,furnished,21.57768116552801,0.85,5.0,16785714.285714287,1681476896.5244687,53.0,40.0,0.6578947368421052,3.0,22.023809523809522,Tidak Layak,0.18798844821213112,1734
https://www.rumah123.com/properti/bekasi/hos11145482/#qid~425c1298-5699-4d57-9f6a-7ec955cd9c01,2550000000.0,"Dijual Rumah 2 Lantai di Cluster Magnolia, Sudah Renovasi","Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Jalur Telepon, Lapangan Basket",rumah,hos11145482,3.0,2.0,144.0,186.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,1.0,,sudah renovasi,selatan,1.0,unfurnished,21.659359196508902,0.7741935483870968,5.0,13709677.41935484,2382689703.837155,63.0,49.0,0.6578947368421052,3.0,22.592592592592588,Tidak Layak,0.1885799375728006,1141
https://www.rumah123.com/properti/bekasi/hos11088934/#qid~e7ef0e6b-2717-4a5d-9c21-245b1cef7967,480000000.0,Rumah minimalis termurah di jatiasih bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Keamanan, Taman",rumah,hos11088934,2.0,1.0,55.0,30.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished,19.989296663949546,1.8333333333333333,3.0,16000000.0,473003279.4046275,6.0,0.0,0.0,1.0,19.444444444444443,Tidak Layak,0.18748559565825004,2260
https://www.rumah123.com/properti/bekasi/hos11086914/#qid~31b9fe7a-0a69-4fc9-a8a4-43ab4e9a6769,1900000000.0,Di Jual Cepat Rumah Cantik di Cluster Summarecon Bekasi,"Summarecon Bekasi, Bekasi",Summarecon Bekasi, Bekasi,-6.223945,106.9862751,"Jalur Telepon, Taman,  Keamanan,  Kolam Renang",rumah,hos11086914,2.0,3.0,91.0,120.0,2.0,"lainnya (ppjb,girik,adat,dll)",lainnya mah,0.0,0.0,2.0,1.0,,bagus sekali,,0.0,unfurnished,21.365119723645122,0.7583333333333333,5.0,15833333.333333334,1724139591.2289958,54.0,35.0,0.6578947368421052,3.0,22.023809523809522,Tidak Layak,0.18742430693690434,2327
https://www.rumah123.com/properti/bekasi/hos10990207/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,300000000.0,"Rumah murah di Bekasi, gabus tambun utara Dekat Akses Toll Cilincing-cibitung","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Taman, Ac, AC,  Masjid, Jalur Telepon,  Keamanan",rumah,hos10990207,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished,19.519293035953808,1.6666666666666667,3.0,8333333.333333333,314524779.19222754,1.0,1.0,0.0,1.0,19.444444444444443,Tidak Layak,0.18775157536276124,1989
https://www.rumah123.com/properti/bekasi/hos11349434/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,5270000000.0,"Rumah Luxury Summarecon Crown Gading, di Utara Timur, Jakata","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Tenis, Taman, Keamanan 24 jam",rumah,hos11349434,4.0,3.0,192.0,307.0,2.0,hgb - hak guna bangunan,3500 mah,1.0,1.0,3.0,0.0,2022.0,baru,utara,0.0,unfurnished,22.385296199689435,0.6254071661237784,7.0,17166123.77850163,3315619021.6270914,73.0,60.0,0.0,5.0,22.023809523809522,Tidak Layak,0.18931613508332706,695
https://www.rumah123.com/properti/bekasi/hos10648464/#qid~2327913a-137c-4a9f-a3fe-15ca2e2ac48d,2800000000.0,Rumah Minimalis  Murah Di Grand Galaxy City Cluster Victoria Garden 2 Bagus,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Ac,  Kolam Renang,  Taman,  CCTV, Jogging Track, Keamanan",rumah,hos10648464,4.0,3.0,150.0,200.0,2.0,shm - sertifikat hak milik,5500 mah,1.0,1.0,2.0,1.0,,bagus,timur,2.0,furnished,21.752885254484713,0.75,7.0,14000000.0,2472833334.061812,65.0,50.0,0.6578947368421052,5.0,22.023809523809522,Tidak Layak,0.19097006270445424,236
https://www.rumah123.com/properti/bekasi/hos11335224/#qid~2327913a-137c-4a9f-a3fe-15ca2e2ac48d,2710000000.0,Summarecon Crown Gading Bekasi Kota Mandiri Terbaru Nempel Jakarta,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Playground, Keamanan 24 jam, Lapangan Tenis, Kolam Renang",rumah,hos11335224,4.0,4.0,135.0,149.0,2.0,,3500 mah,0.0,0.0,2.0,1.0,,bagus,,0.0,unfurnished,21.720214472207026,0.9060402684563759,8.0,18187919.46308725,2179005266.8430295,61.0,42.0,0.6578947368421052,6.0,22.306338028169037,Tidak Layak,0.18890324400362096,927
https://www.rumah123.com/properti/bekasi/hos11201668/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,500000000.0,"Dijual Smart House, 5 Juta Sudah Bisa Dapat Rumah Baru di Cluster Pianta di Mutiara Gading City, Bekasi","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Keamanan 24 jam, Taman",rumah,hos11201668,3.0,1.0,72.0,42.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,,0.0,unfurnished,20.030118658386467,1.7142857142857142,4.0,11904761.904761905,493998679.62443745,7.0,5.0,0.0,2.0,19.444444444444443,Tidak Layak,0.1881845242939822,1555
https://www.rumah123.com/properti/bekasi/hos11201629/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,439000000.0,"Smart House, 5 Juta Sudah Bisa Dapat Rumah Baru di Cluster Fresia di Mutiara Gading City, Bekasi","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Keamanan 24 jam, Taman",rumah,hos11201629,3.0,1.0,60.0,37.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,,0.0,unfurnished,19.90000997331735,1.6216216216216217,4.0,11864864.864864865,440929472.4353798,5.0,2.0,0.0,2.0,19.444444444444443,Tidak Layak,0.18820700540879529,1536
https://www.rumah123.com/properti/bekasi/hos2279368/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,800000000.0,MODERN HUNIAN NYAMAN DENGAN FASILITAS LENGKAP DAN HARGA TERJANGKAU,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,Taman,rumah,hos2279368,3.0,2.0,92.0,82.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,4.0,2018.0,baru,,2.0,unfurnished,20.500122286882203,1.1219512195121952,5.0,9756097.56097561,845262880.46511,25.0,24.0,2.631578947368421,3.0,19.444444444444443,Tidak Layak,0.1905709224432657,302
https://www.rumah123.com/properti/bekasi/hos10947860/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,850000000.0,"Rumah Murah Siap Huni di Perumahan Bumi Dirgantara Permai, Bekasi","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan",rumah,hos10947860,3.0,2.0,200.0,125.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,7.0,2015.0,bagus,selatan,1.0,unfurnished,20.560746908625106,1.6,5.0,6800000.0,1039959325.2847914,34.0,36.0,4.605263157894736,3.0,30.45487618684098,Tidak Layak,0.18959175927016675,586
https://www.rumah123.com/properti/bekasi/hos11095460/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,700000000.0,"Lelang Perumahan 2 Lt Metland Bekasi, Jawa Barat","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Lapangan Bola,  Akses Parkir, Track Lari, Masjid, Keamanan 24 jam,  Tempat Laundry, Taman, Wastafel",rumah,hos11095460,3.0,2.0,90.0,146.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,0.0,2.0,1.0,,bagus,selatan,1.0,unfurnished,20.36659089443625,0.6164383561643836,5.0,4794520.547945205,811676932.9392598,24.0,42.0,0.6578947368421052,3.0,42.48432055749129,Tidak Layak,0.19015384711393923,424
